NAME,STATION_TYPE,STATION_ID,STATION_STATUS,LAST_REPORTED,NUM_DOCKS_AVAILABLE,NUM_DOCKS_DISABLED,NUM_BIKES_AVAILABLE,NUM_EBIKES_AVAILABLE,NUM_BIKES_DISABLED,IS_INSTALLED,IS_RETURNING,IS_RENTING,HAS_KIOSK,IOS,ANDROID,ELECTRIC_BIKE_SURCHARGE_WAIVER,EIGHTD_HAS_KEY_DISPENSER,CAPACITY,RENTAL_METHODS,REGION_ID,REGION_NAME,GIS_ID,LATITUDE,LONGITUDE,GIS_LAST_MOD_DTTM,OBJECTID,geometry,Name,Opening Year
Ridge Rd Community Center,classic,db81ad06-aad3-4e23-b2b9-05b39b41f8fc,,2024-10-22T07:06:23Z,15,0,4,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",42,DCA-CABI,,38.876227,-76.940981,2024-10-22T07:07:28Z,217279808,"{'type': 'Point', 'coordinates': [-76.94098605155641, 38.87623506685248]}",Ridge Rd Community Center,2020.0
Columbia Pike & Monroe St,classic,08254c82-1f3f-11e7-bf6b-3863bb334450,,2024-10-22T07:06:26Z,8,0,4,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,12,"KEY,CREDITCARD",41,DCA-CABI,,38.860344,-77.093672,2024-10-22T07:07:28Z,217279809,"{'type': 'Point', 'coordinates': [-77.09367445673682, 38.86034858745814]}",Columbia Pike & Monroe St,2023.0
Virginia Ave & C St NW,classic,0824f16b-1f3f-11e7-bf6b-3863bb334450,,2024-10-22T07:06:21Z,10,0,4,0,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",42,DCA-CABI,,38.894112,-77.044334,2024-10-22T07:07:28Z,217279810,"{'type': 'Point', 'coordinates': [-77.04433607117322, 38.894123203790905]}",Virginia Ave & C St NW,2023.0
Jones Branch Drive & Scotts Crossing Rd,classic,b6ea8d82-3226-4aef-a1d2-78076110e718,,2024-10-22T07:06:22Z,6,0,5,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,11,"KEY,CREDITCARD",104,DCA-CABI,,38.928502,-77.215624,2024-10-22T07:07:28Z,217279811,"{'type': 'Point', 'coordinates': [-77.21563132052455, 38.92850670596091]}",Jones Branch Drive & Scotts Crossing Rd,2020.0
Minnesota Ave & R St SE,classic,0541e06c-642c-4f31-9f24-19bfcbb8811d,,2024-10-22T07:06:20Z,11,0,8,1,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",42,DCA-CABI,,38.869337,-76.978519,2024-10-22T07:07:28Z,217279812,"{'type': 'Point', 'coordinates': [-76.97852295529587, 38.869347564892536]}",Minnesota Ave & R St SE,2021.0
M St & Delaware Ave NE,classic,0825459a-1f3f-11e7-bf6b-3863bb334450,,2024-10-22T07:06:27Z,20,0,2,0,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,23,"KEY,CREDITCARD",42,DCA-CABI,,38.905691,-77.003201,2024-10-22T07:07:28Z,217279813,"{'type': 'Point', 'coordinates': [-77.00320737817019, 38.90569830900298]}",,
Arlington Blvd & Allen St,classic,79f2ceeb-df84-42dd-bf22-ceb9bc384af2,,2024-10-22T07:06:27Z,5,0,6,1,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,12,"KEY,CREDITCARD",104,DCA-CABI,,38.866361,-77.199788,2024-10-22T07:07:28Z,217279814,"{'type': 'Point', 'coordinates': [-77.19979562117601, 38.86636798231165]}",,
34th St & Wisconsin Ave NW,classic,0824a988-1f3f-11e7-bf6b-3863bb334450,,2024-10-22T07:06:27Z,3,0,10,9,2,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",42,DCA-CABI,,38.916442,-77.0682,2024-10-22T07:07:28Z,217279815,"{'type': 'Point', 'coordinates': [-77.06820729594446, 38.91645242251541]}",34th St & Wisconsin Ave NW,2010.0
S Four Mile Run Dr & Shirlington Rd,classic,08254a91-1f3f-11e7-bf6b-3863bb334450,,2024-10-22T07:06:27Z,1,0,11,1,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,12,"KEY,CREDITCARD",41,DCA-CABI,,38.8444,-77.085931,2024-10-22T07:07:28Z,217279816,"{'type': 'Point', 'coordinates': [-77.08593566209811, 38.84440960471495]}",S Four Mile Run Dr & Shirlington Rd,2023.0
Rockville Pike & Old Georgetown Rd,classic,68bb0313-ccdb-4930-98ba-96d77ec986ef,,2024-10-22T07:06:27Z,15,0,0,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",43,DCA-CABI,,39.049765,-77.11368,2024-10-22T07:07:28Z,217279817,"{'type': 'Point', 'coordinates': [-77.11367844120879, 39.04977474631504]}",Rockville Pike & Old Georgetown Rd,2019.0
N. Beauregard St. & Berkley St.,classic,9f86df22-57d4-498a-ab35-2d3fb76e4723,,2024-10-22T07:06:27Z,8,0,11,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",40,DCA-CABI,,38.841548,-77.107734,2024-10-22T07:07:28Z,217279818,"{'type': 'Point', 'coordinates': [-77.10773724510416, 38.84155385548057]}",N. Beauregard St. & Berkley St.,2021.0
Hains Point/Buckeye & Ohio Dr SW,classic,0825bb32-1f3f-11e7-bf6b-3863bb334450,,2024-10-22T07:06:27Z,9,0,7,1,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,17,"KEY,CREDITCARD",42,DCA-CABI,,38.878433,-77.03023,2024-10-22T07:07:28Z,217279819,"{'type': 'Point', 'coordinates': [-77.03023160403309, 38.87844411164165]}",Hains Point/Buckeye & Ohio Dr SW,2013.0
Green Range Dr and Glade Dr,classic,0eae33bc-0b63-4120-ac4d-1e4ac729d524,,2024-10-22T07:06:28Z,1,0,11,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,12,"KEY,CREDITCARD",104,DCA-CABI,,38.937146,-77.367868,2024-10-22T07:07:28Z,217279820,"{'type': 'Point', 'coordinates': [-77.36787513652807, 38.93715304077403]}",Green Range Dr and Glade Dr,2023.0
Tanger Outlets,classic,fc64c842-980f-40be-a4b6-7750a28ecc19,,2024-10-22T07:06:28Z,10,0,3,0,2,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",133,DCA-CABI,,38.7968,-77.0026,2024-10-22T07:07:28Z,217279821,"{'type': 'Point', 'coordinates': [-77.00260388580763, 38.79680436982453]}",Tanger Outlets,2020.0
16th & Irving St NW,classic,082617d2-1f3f-11e7-bf6b-3863bb334450,,2024-10-22T07:06:29Z,16,0,3,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",42,DCA-CABI,,38.928893,-77.03625,2024-10-22T07:07:28Z,217279822,"{'type': 'Point', 'coordinates': [-77.03625008796098, 38.92889819359758]}",16th & Irving St NW,2016.0
Joyce St & 16th St S,classic,0825fddc-1f3f-11e7-bf6b-3863bb334450,,2024-10-22T07:06:29Z,9,0,5,1,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",41,DCA-CABI,,38.859254,-77.063275,2024-10-22T07:07:28Z,217279823,"{'type': 'Point', 'coordinates': [-77.06327899697054, 38.85926098142283]}",Joyce St & 16th St S,2020.0
13th St & Eastern Ave,classic,08254ebb-1f3f-11e7-bf6b-3863bb334450,,2024-10-22T07:06:29Z,7,0,7,3,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",44,DCA-CABI,,38.987,-77.029417,2024-10-22T07:07:28Z,217279824,"{'type': 'Point', 'coordinates': [-77.0294235428176, 38.98700340332351]}",13th St & Eastern Ave,2013.0
Half & Water St SW,classic,d49c5d1b-d02b-4c35-b60d-ed3cc6d51479,,2024-10-22T07:06:28Z,0,0,14,4,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",42,DCA-CABI,,38.866277,-77.010551,2024-10-22T07:07:28Z,217279825,"{'type': 'Point', 'coordinates': [-77.0105571199252, 38.86628620245767]}",Half & Water St SW,2021.0
Kennedy Center,classic,08249e19-1f3f-11e7-bf6b-3863bb334450,,2024-10-22T07:06:28Z,9,0,10,1,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",42,DCA-CABI,,38.897293,-77.05557,2024-10-22T07:07:28Z,217279826,"{'type': 'Point', 'coordinates': [-77.05557761091819, 38.89729835023242]}",Kennedy Center,2010.0
GMU/Patriot Cir & York Dr,classic,1929488402496518868,,2024-10-22T07:06:29Z,0,0,11,0,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,12,"KEY,CREDITCARD",,DCA-CABI,,38.827501,-77.304157,2024-10-22T07:07:28Z,217279827,"{'type': 'Point', 'coordinates': [-77.30416489821653, 38.8275053331293]}",,
17th & K St NW / Farragut Square,classic,0824c80d-1f3f-11e7-bf6b-3863bb334450,,2024-10-22T07:04:30Z,36,0,3,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,39,"KEY,CREDITCARD",42,DCA-CABI,,38.902061,-77.038322,2024-10-22T07:07:28Z,217279828,"{'type': 'Point', 'coordinates': [-77.03832311791223, 38.902070708492715]}",17th & K St NW / Farragut Square,2011.0
North Capitol St & F St NW,classic,0824d140-1f3f-11e7-bf6b-3863bb334450,,2024-10-22T07:04:30Z,23,0,0,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,23,"KEY,CREDITCARD",42,DCA-CABI,,38.897446,-77.009888,2024-10-22T07:07:28Z,217279829,"{'type': 'Point', 'coordinates': [-77.00989312202195, 38.8974552866704]}",North Capitol St & F St NW,2010.0
West Falls Church Metro,classic,825f1146-bd56-4b4a-acfa-ff9d95472723,,2024-10-22T07:04:30Z,16,0,3,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",104,DCA-CABI,,38.9001,-77.1887,2024-10-22T07:07:28Z,217279830,"{'type': 'Point', 'coordinates': [-77.18870772212664, 38.90010489185932]}",West Falls Church Metro,2020.0
North Bethesda Metro,classic,eda4c5ee-faf7-4dae-b135-3065deb46ffe,,2024-10-22T07:04:32Z,24,0,1,1,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,25,"KEY,CREDITCARD",43,DCA-CABI,,39.04753,-77.11287,2024-10-22T07:07:28Z,217279831,"{'type': 'Point', 'coordinates': [-77.11287778005816, 39.047541512986754]}",North Bethesda Metro,2023.0
King St Metro South,classic,08253cdb-1f3f-11e7-bf6b-3863bb334450,,2024-10-22T07:04:42Z,18,0,5,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,23,"KEY,CREDITCARD",40,DCA-CABI,,38.805763,-77.060627,2024-10-22T07:07:28Z,217279832,"{'type': 'Point', 'coordinates': [-77.06062967260326, 38.80577012458845]}",King St Metro South,2012.0
S Reynolds St & Edsall Rd,classic,41b8e956-0341-4752-89a4-659f7b9eabb8,,2024-10-22T07:04:37Z,14,0,1,1,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",40,DCA-CABI,,38.809607,-77.128908,2024-10-22T07:07:28Z,217279833,"{'type': 'Point', 'coordinates': [-77.12890866431586, 38.809615343786916]}",S Reynolds St & Edsall Rd,2023.0
Neal St & Trinidad Ave NE,classic,082565f9-1f3f-11e7-bf6b-3863bb334450,,2024-10-22T07:04:40Z,2,0,13,9,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",42,DCA-CABI,,38.903732,-76.987211,2024-10-22T07:07:28Z,217279834,"{'type': 'Point', 'coordinates': [-76.98721684444455, 38.90374284144294]}",Neal St & Trinidad Ave NE,2013.0
12th St N & N Pierce St,classic,08254215-1f3f-11e7-bf6b-3863bb334450,,2024-10-22T07:04:40Z,9,0,2,2,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,11,"KEY,CREDITCARD",41,DCA-CABI,,38.887659,-77.07592,2024-10-22T07:07:28Z,217279835,"{'type': 'Point', 'coordinates': [-77.07592538572385, 38.88766595218936]}",,
N Pershing Dr & N Wayne St,classic,0825697c-1f3f-11e7-bf6b-3863bb334450,,2024-10-22T07:04:40Z,1,0,10,1,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,11,"KEY,CREDITCARD",41,DCA-CABI,,38.880705,-77.08596,2024-10-22T07:07:28Z,217279836,"{'type': 'Point', 'coordinates': [-77.08596786069415, 38.88071352414942]}",N Pershing Dr & N Wayne St,2023.0
Maine Ave & 9th St SW,classic,f33b7c9d-11ff-4059-94e4-4a1206acd7a6,,2024-10-22T07:04:38Z,10,0,3,0,2,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",42,DCA-CABI,,38.88044,-77.025236,2024-10-22T07:07:28Z,217279837,"{'type': 'Point', 'coordinates': [-77.02524211115066, 38.880445160015185]}",Maine Ave & 9th St SW,2017.0
15th & East Capitol St NE,classic,0825548f-1f3f-11e7-bf6b-3863bb334450,,2024-10-22T07:04:39Z,2,0,9,2,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,11,"KEY,CREDITCARD",42,DCA-CABI,,38.889908,-76.983326,2024-10-22T07:07:28Z,217279838,"{'type': 'Point', 'coordinates': [-76.9833233425315, 38.88991450953981]}",15th & East Capitol St NE,2013.0
Rhode Island & Montana Ave NE,classic,30c5787e-6fdb-421d-8eaf-32e652dbeae2,,2024-10-22T07:04:40Z,12,0,2,1,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",42,DCA-CABI,,38.924492,-76.985133,2024-10-22T07:07:28Z,217279839,"{'type': 'Point', 'coordinates': [-76.98513733645036, 38.92449780459664]}",Rhode Island & Montana Ave NE,2020.0
Norfolk Ave & Fairmont St,classic,0825802a-1f3f-11e7-bf6b-3863bb334450,,2024-10-22T07:04:40Z,9,0,1,1,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,11,"KEY,CREDITCARD",44,DCA-CABI,,38.988562,-77.096539,2024-10-22T07:07:28Z,217279840,"{'type': 'Point', 'coordinates': [-77.09654400069198, 38.98857072185336]}",Norfolk Ave & Fairmont St,2013.0
34th St & Minnesota Ave SE,classic,1936548863063266016,,2024-10-22T07:04:40Z,12,0,0,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,12,"KEY,CREDITCARD",,DCA-CABI,,38.883843,-76.957511,2024-10-22T07:07:28Z,217279841,"{'type': 'Point', 'coordinates': [-76.9575189691468, 38.88385434277266]}",34th St & Minnesota Ave SE,2013.0
Georgia Ave & Emerson St NW,classic,082548ce-1f3f-11e7-bf6b-3863bb334450,,2024-10-22T07:04:40Z,11,0,7,4,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",42,DCA-CABI,,38.949662,-77.027333,2024-10-22T07:07:28Z,217279842,"{'type': 'Point', 'coordinates': [-77.02733161214604, 38.94967374830635]}",Georgia Ave & Emerson St NW,2013.0
Wisconsin Ave & Newark St NW,classic,0824973c-1f3f-11e7-bf6b-3863bb334450,,2024-10-22T07:04:48Z,11,0,8,5,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",42,DCA-CABI,,38.934881,-77.072755,2024-10-22T07:07:28Z,217279843,"{'type': 'Point', 'coordinates': [-77.07275773322462, 38.934889710358405]}",Wisconsin Ave & Newark St NW,2010.0
Thomas Jefferson St NW & Water/K St NW,classic,0826030a-1f3f-11e7-bf6b-3863bb334450,,2024-10-22T07:04:48Z,15,0,1,0,3,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",42,DCA-CABI,,38.902826,-77.060173,2024-10-22T07:07:28Z,217279844,"{'type': 'Point', 'coordinates': [-77.06017033089562, 38.90283621756874]}",Thomas Jefferson St NW & Water/K St NW,2022.0
14th & D St NW / John A Wilson Building,classic,0824c69b-1f3f-11e7-bf6b-3863bb334450,,2024-10-22T07:04:47Z,18,0,7,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,25,"KEY,CREDITCARD",42,DCA-CABI,,38.894514,-77.031617,2024-10-22T07:07:28Z,217279845,"{'type': 'Point', 'coordinates': [-77.0316216957936, 38.89452370602013]}",,
Wheeler Ave & S. Floyd St.,classic,8e3245e2-f310-4173-9c2d-9ad00587a23c,,2024-10-22T07:04:48Z,2,0,9,3,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,12,"KEY,CREDITCARD",40,DCA-CABI,,38.808161,-77.100796,2024-10-22T07:07:28Z,217279846,"{'type': 'Point', 'coordinates': [-77.10080188138771, 38.80816561864]}",Wheeler Ave & S. Floyd St.,2021.0
17th & P St NW,classic,5e828067-2fd6-4168-b150-5409754e734c,,2024-10-22T07:04:45Z,5,0,13,0,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",42,DCA-CABI,,38.909858,-77.038566,2024-10-22T07:07:28Z,217279847,"{'type': 'Point', 'coordinates': [-77.0385694304917, 38.909862851403275]}",17th & P St NW,2022.0
18th & C St NW,classic,08261aba-1f3f-11e7-bf6b-3863bb334450,,2024-10-22T07:04:44Z,6,0,11,0,2,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",42,DCA-CABI,,38.893511,-77.041544,2024-10-22T07:07:28Z,217279848,"{'type': 'Point', 'coordinates': [-77.04154612653821, 38.89352066856273]}",18th & C St NW,2016.0
Potomac Ave & Swann Ave,classic,0826315d-1f3f-11e7-bf6b-3863bb334450,,2024-10-22T07:04:48Z,2,0,17,1,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",40,DCA-CABI,,38.829545,-77.047844,2024-10-22T07:07:28Z,217279849,"{'type': 'Point', 'coordinates': [-77.04784315651841, 38.829549460921626]}",Potomac Ave & Swann Ave,2020.0
21st St & N Pierce St,classic,0825ff20-1f3f-11e7-bf6b-3863bb334450,,2024-10-22T07:04:52Z,12,0,3,3,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",41,DCA-CABI,,38.898984,-77.078317,2024-10-22T07:07:28Z,217279850,"{'type': 'Point', 'coordinates': [-77.07832373982859, 38.89898789502382]}",21st St & N Pierce St,2020.0
1st & O St NW,classic,082619e1-1f3f-11e7-bf6b-3863bb334450,,2024-10-22T07:04:50Z,4,0,10,3,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",42,DCA-CABI,,38.908643,-77.012365,2024-10-22T07:07:28Z,217279851,"{'type': 'Point', 'coordinates': [-77.01236200848129, 38.90865243724351]}",1st & O St NW,2016.0
Duke St & Strand (Robinson Terminal),classic,66fe4efd-f6de-4300-9b35-82e3aea013e5,,2024-10-22T07:04:52Z,0,0,10,0,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,11,"KEY,CREDITCARD",40,DCA-CABI,,38.801947,-77.040293,2024-10-22T07:07:28Z,217279852,"{'type': 'Point', 'coordinates': [-77.04029557917288, 38.80195030606429]}",Duke St & Strand (Robinson Terminal),2021.0
Baltimore Ave & Van Buren St / Riverdale Park Station,classic,3c8cebaf-4155-47d8-8272-9d65831f33b8,,2024-10-22T07:05:00Z,11,0,5,4,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,17,"KEY,CREDITCARD",133,DCA-CABI,,38.969581,-76.937349,2024-10-22T07:07:28Z,217279853,"{'type': 'Point', 'coordinates': [-76.93735459854703, 38.96958643424584]}",Baltimore Ave & Van Buren St / Riverdale Park Station,2019.0
6th & H St NE,classic,0824bc70-1f3f-11e7-bf6b-3863bb334450,,2024-10-22T07:04:57Z,6,0,16,1,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,23,"KEY,CREDITCARD",42,DCA-CABI,,38.899972,-76.998347,2024-10-22T07:07:28Z,217279854,"{'type': 'Point', 'coordinates': [-76.99835375213421, 38.899978035646356]}",6th & H St NE,2011.0
Main Line Blvd & E Glebe,classic,1b02c95b-63f9-41cd-8c0d-90334a29c7ce,,2024-10-22T07:04:57Z,5,0,14,1,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",40,DCA-CABI,,38.832431,-77.049772,2024-10-22T07:07:28Z,217279855,"{'type': 'Point', 'coordinates': [-77.04977999820262, 38.832440368548255]}",Main Line Blvd & E Glebe,2022.0
Georgetown Harbor / 30th St NW,classic,08249be7-1f3f-11e7-bf6b-3863bb334450,,2024-10-22T07:05:02Z,9,0,10,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",42,DCA-CABI,,38.902268,-77.059117,2024-10-22T07:07:28Z,217279856,"{'type': 'Point', 'coordinates': [-77.05912076071989, 38.90227823523493]}",Georgetown Harbor / 30th St NW,2010.0
Greensboro Metro East,classic,082638f2-1f3f-11e7-bf6b-3863bb334450,,2024-10-22T07:05:02Z,11,0,4,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",104,DCA-CABI,,38.920687,-77.233165,2024-10-22T07:07:28Z,217279857,"{'type': 'Point', 'coordinates': [-77.23317030189725, 38.9206988241836]}",Greensboro Metro East,2023.0
Fishers Ln & Rock Creek Mill Rd,classic,66cac629-904e-4186-8431-44983be40985,,2024-10-22T07:04:59Z,14,0,1,1,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",43,DCA-CABI,,39.0629,-77.113454,2024-10-22T07:07:28Z,217279858,"{'type': 'Point', 'coordinates': [-77.11345677400034, 39.06290874404125]}",Fishers Ln & Rock Creek Mill Rd,2019.0
George Mason Blvd & Armstrong St,classic,1874574408754907832,,2024-10-22T07:05:08Z,1,0,11,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,12,"KEY,CREDITCARD",,DCA-CABI,,38.841099,-77.30718,2024-10-22T07:07:28Z,217279859,"{'type': 'Point', 'coordinates': [-77.3071831753127, 38.84110928813245]}",,
Charles Arrington Dr & Manchester Lakes Dr ,classic,1917259365558921792,,2024-10-22T07:05:06Z,7,0,4,4,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,12,"KEY,CREDITCARD",,DCA-CABI,,38.766844,-77.150359,2024-10-22T07:07:28Z,217279860,"{'type': 'Point', 'coordinates': [-77.15036062761052, 38.76685317745433]}",,
Roosevelt Island,classic,08254f8e-1f3f-11e7-bf6b-3863bb334450,,2024-10-22T07:05:03Z,5,0,12,2,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,17,"KEY,CREDITCARD",41,DCA-CABI,,38.896553,-77.06714,2024-10-22T07:07:28Z,217279861,"{'type': 'Point', 'coordinates': [-77.06713926291881, 38.896562599582865]}",Roosevelt Island,2019.0
Massachusetts & Idaho Ave NW,classic,1885353633083910806,,2024-10-22T07:05:03Z,12,0,3,3,4,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",,DCA-CABI,,38.931349,-77.077214,2024-10-22T07:07:28Z,217279862,"{'type': 'Point', 'coordinates': [-77.07721750183809, 38.93135559207554]}",,
11th & Clifton St NW,classic,5205f20c-ded8-4469-bafd-021bc7229295,,2024-10-22T07:05:12Z,11,0,7,3,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",42,DCA-CABI,,38.920981,-77.027118,2024-10-22T07:07:28Z,217279863,"{'type': 'Point', 'coordinates': [-77.02712458144062, 38.920991363355924]}",11th & Clifton St NW,2023.0
13th & O St NW/ Logan Circle,classic,53ebbf74-92df-4665-b863-25bd2d96e0b7,,2024-10-22T07:05:12Z,7,0,14,3,2,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,23,"KEY,CREDITCARD",42,DCA-CABI,,38.908735,-77.029779,2024-10-22T07:07:28Z,217279864,"{'type': 'Point', 'coordinates': [-77.02978326126227, 38.90873937835069]}",,
